Timestamp,Start Timestamp,TLS Handshake,Source IP,Destination IP,Port,Retrain,Label
1563285946.761282,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.81766015 0.22971675 0.         0.4348911
  0.         1.3492248  0.         1.5367963  0.         0.7498278
  0.25753492 0.         1.138055   0.         0.6222523  0.
  0.         0.        ]]",file_transfer
1563285946.761400,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.6612706  0.12641133 0.         0.5523829
  0.         1.3525006  0.         1.4857117  0.         0.8327247
  0.6126801  0.         1.1753129  0.         0.7497995  0.
  0.         0.        ]]",file_transfer
1563285946.761401,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.67437685 0.         0.         0.27551302
  0.         1.4200886  0.         1.5661608  0.         0.74672747
  0.58151525 0.         0.93206835 0.         0.93059385 0.
  0.         0.        ]]",file_transfer
1563285946.761411,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8701035  0.20215173 0.         0.45367798
  0.         1.305675   0.         1.5595562  0.         0.7029941
  0.30975157 0.         1.158839   0.         0.65206003 0.
  0.         0.        ]]",file_transfer
1563285946.761421,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.78313524 0.09549758 0.         0.31497324
  0.         1.3605887  0.         1.6871121  0.         0.8149712
  0.32563987 0.         1.3365145  0.         0.5642017  0.
  0.         0.        ]]",file_transfer
1563285946.761425,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.761529,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.6973604  0.09926409 0.         0.46769905
  0.         1.3488517  0.         1.5599862  0.         0.83855987
  0.5003832  0.         1.2916028  0.         0.6439083  0.
  0.         0.        ]]",file_transfer
1563285946.761634,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.761699,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.761764,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.761830,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.761895,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.761988,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.6663201  0.16567515 0.         0.6262591
  0.         1.3066403  0.         1.4246546  0.         0.7990073
  0.6589562  0.         1.1813822  0.         0.78570104 0.
  0.         0.        ]]",file_transfer
1563285946.761993,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.762003,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8806376  0.08407308 0.         0.26549402
  0.         1.3199902  0.         1.7238529  0.         0.7248523
  0.22715768 0.         1.2943445  0.         0.55530065 0.
  0.         0.        ]]",file_transfer
1563285946.762004,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.98217    0.15500504 0.         0.37943995
  0.         1.2674942  0.         1.623901   0.         0.61927027
  0.21655887 0.         1.1496128  0.         0.6200546  0.
  0.         0.        ]]",file_transfer
1563285946.762013,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.64576334 0.         0.18601665 0.
  0.2156242  1.363134   0.         1.2249054  0.         0.16603649
  0.32772675 0.         0.5007194  0.         1.1967356  0.
  0.         0.        ]]",file_transfer
1563285946.762024,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9143658  0.09040897 0.         0.34731722
  0.         1.2997766  0.         1.6725478  0.         0.69232714
  0.27242264 0.         1.2410339  0.         0.584766   0.
  0.         0.        ]]",file_transfer
1563285946.762052,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8860185  0.08469834 0.         0.3357748
  0.         1.3217168  0.         1.6777455  0.         0.7403191
  0.29195264 0.         1.2761523  0.         0.5757642  0.
  0.         0.        ]]",file_transfer
1563285946.762069,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.70330334 0.10586537 0.         0.34981477
  0.         1.3849311  0.         1.6428596  0.         0.85564643
  0.36732042 0.         1.3284246  0.         0.5666911  0.
  0.         0.        ]]",file_transfer
1563285946.762078,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.79842323 0.01617613 0.         0.31050086
  0.         1.3108656  0.         1.733818   0.         0.7526064
  0.39550886 0.         1.3743427  0.         0.57703084 0.
  0.         0.        ]]",file_transfer
1563285946.762088,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.80821615 0.03969914 0.         0.26146516
  0.         1.3406423  0.         1.7545422  0.         0.77694696
  0.30423367 0.         1.3666341  0.         0.5418658  0.
  0.         0.        ]]",file_transfer
1563285946.762098,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.73837185 0.13111466 0.         0.43041983
  0.         1.3326741  0.         1.4875418  0.         0.61046344
  0.393383   0.         0.76682884 0.         0.9268169  0.
  0.         0.        ]]",file_transfer
1563285946.762103,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.74699426 0.07658704 0.         0.38629192
  0.         1.3862275  0.         1.5795984  0.         0.7365682
  0.40511993 0.         0.96147716 0.         0.78604776 0.
  0.         0.        ]]",file_transfer
1563285946.762106,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9677817  0.3266654  0.         0.42950568
  0.         1.2641003  0.         1.5497416  0.         0.55655915
  0.09514768 0.         0.99723876 0.         0.68188286 0.
  0.         0.        ]]",file_transfer
1563285946.762179,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.762285,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.762412,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8719686  0.19120823 0.         0.38542622
  0.         1.3278273  0.         1.6018904  0.         0.72196054
  0.2177972  0.         1.1736995  0.         0.6145216  0.
  0.         0.        ]]",file_transfer
1563285946.762432,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.77900946 0.18362984 0.         0.4380462
  0.         1.3775158  0.         1.5433776  0.         0.76461554
  0.3214427  0.         1.0807675  0.         0.6538606  0.
  0.         0.        ]]",file_transfer
1563285946.762457,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8891741  0.15801096 0.         0.47707126
  0.         1.2706623  0.         1.5662979  0.         0.67042154
  0.38326073 0.         1.1760694  0.         0.6779988  0.
  0.         0.        ]]",file_transfer
1563285946.762458,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8195381  0.03665734 0.         0.30917892
  0.         1.3123525  0.         1.7175142  0.         0.7502562
  0.35666543 0.         1.3465942  0.         0.57898194 0.
  0.         0.        ]]",file_transfer
1563285946.762468,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7253491  0.11171952 0.         0.3877138
  0.         1.3767606  0.         1.6004486  0.         0.84983504
  0.38644493 0.         1.2878414  0.         0.5913062  0.
  0.         0.        ]]",file_transfer
1563285946.762475,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.762477,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.78489393 0.07415661 0.         0.48363093
  0.         1.2563918  0.         1.5896571  0.         0.71112907
  0.5455696  0.         1.2864434  0.         0.7053145  0.
  0.         0.        ]]",file_transfer
1563285946.762501,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.75301063 0.13685475 0.         0.49163124
  0.         1.3744725  0.         1.5298469  0.         0.7783508
  0.43083662 0.         1.0908864  0.         0.684401   0.
  0.         0.        ]]",file_transfer
1563285946.762511,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.92458    0.29135516 0.         0.38971302
  0.         1.3096306  0.         1.5737469  0.         0.6550198
  0.13036259 0.         1.0843147  0.         0.6407656  0.
  0.         0.        ]]",file_transfer
1563285946.762521,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7248285  0.12888019 0.         0.5232583
  0.         1.2937361  0.         1.5380821  0.         0.7709042
  0.5632394  0.         1.2743187  0.         0.7135149  0.
  0.         0.        ]]",file_transfer
1563285946.762531,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.845034   0.0456861  0.         0.21843392
  0.         1.3262948  0.         1.777095   0.         0.7397166
  0.24605489 0.         1.3570973  0.         0.52936333 0.
  0.         0.        ]]",file_transfer
1563285946.762658,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.762728,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.762866,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.762896,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763029,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7202615  0.1677693  0.         0.3228532
  0.         1.4312159  0.         1.6490592  0.         0.8238254
  0.31931308 0.         1.1778055  0.         0.6423454  0.
  0.         0.        ]]",file_transfer
1563285946.763044,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.91942567 0.26068717 0.         0.4326407
  0.         1.3073822  0.         1.567251   0.         0.656427
  0.2018619  0.         1.0971564  0.         0.6373618  0.
  0.         0.        ]]",file_transfer
1563285946.763056,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.84571093 0.05039795 0.         0.20316195
  0.         1.3241829  0.         1.8020393  0.         0.7276472
  0.25616097 0.         1.3719479  0.         0.5205899  0.
  0.         0.        ]]",file_transfer
1563285946.763058,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.71698177 0.         0.         0.25923172
  0.         1.4135525  0.         1.6586653  0.         0.77247727
  0.40303645 0.         1.02273    0.         0.76582134 0.
  0.         0.        ]]",file_transfer
1563285946.763066,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7429632  0.12066172 0.         0.36124477
  0.         1.4033532  0.         1.6076127  0.         0.84221405
  0.33738586 0.         1.2186586  0.         0.58427715 0.
  0.         0.        ]]",file_transfer
1563285946.763069,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763076,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.82073736 0.         0.         0.28899843
  0.         1.3131866  0.         1.7567704  0.         0.75665754
  0.37919396 0.         1.3932983  0.         0.54535353 0.
  0.         0.        ]]",file_transfer
1563285946.763088,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.98139596 0.18457194 0.         0.3550525
  0.         1.2737606  0.         1.6378365  0.         0.60209507
  0.14920405 0.         1.1249466  0.         0.6086671  0.
  0.         0.        ]]",file_transfer
1563285946.763096,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763099,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7553492  0.14410828 0.         0.42411113
  0.         1.3887937  0.         1.5725907  0.         0.7873312
  0.35530362 0.         1.1221293  0.         0.6378947  0.
  0.         0.        ]]",file_transfer
1563285946.763110,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.93002224 0.20298357 0.         0.40164724
  0.         1.2834047  0.         1.6098949  0.         0.6222217
  0.1933146  0.         1.1214502  0.         0.6415258  0.
  0.         0.        ]]",file_transfer
1563285946.763138,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.80467254 0.06983392 0.         0.5343609
  0.         1.2061862  0.         1.5536828  0.         0.64570034
  0.60083723 0.         1.2562535  0.         0.75173104 0.
  0.         0.        ]]",file_transfer
1563285946.763241,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763425,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763620,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763685,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763734,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.986693   0.19869892 0.         0.3650023
  0.         1.279669   0.         1.6346792  0.         0.60682213
  0.15678944 0.         1.1191902  0.         0.60802966 0.
  0.         0.        ]]",file_transfer
1563285946.763745,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7191324  0.         0.         0.17370923
  0.         1.4161483  0.         1.5985324  0.         0.66935265
  0.43726438 0.         0.8938815  0.         0.88422596 0.
  0.         0.        ]]",file_transfer
1563285946.763768,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.802376   0.0569636  0.         0.45554644
  0.         1.2515582  0.         1.6133997  0.         0.69550055
  0.5191593  0.         1.2953947  0.         0.68874836 0.
  0.         0.        ]]",file_transfer
1563285946.763787,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7904916  0.27106872 0.         0.44323504
  0.         1.3545433  0.         1.4933505  0.         0.75687
  0.208144   0.         1.0899416  0.         0.6525279  0.
  0.         0.        ]]",file_transfer
1563285946.763796,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9021966  0.12633543 0.         0.43201947
  0.         1.2781674  0.         1.604931   0.         0.67769605
  0.3527324  0.         1.203578   0.         0.6464433  0.
  0.         0.        ]]",file_transfer
1563285946.763805,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.97669506 0.18458974 0.         0.4292687
  0.         1.2568921  0.         1.5953693  0.         0.5863483
  0.22014718 0.         1.0985237  0.         0.64394766 0.
  0.         0.        ]]",file_transfer
1563285946.763816,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.68469304 0.12061709 0.         0.49816135
  0.         1.3472712  0.         1.5261338  0.         0.83575326
  0.5220287  0.         1.261127   0.         0.6699033  0.
  0.         0.        ]]",file_transfer
1563285946.763829,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763853,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9019958  0.10651457 0.         0.2226179
  0.         1.3204892  0.         1.7522135  0.         0.7038648
  0.17237008 0.         1.289733   0.         0.5368213  0.
  0.         0.        ]]",file_transfer
1563285946.763858,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.69809914 0.19136272 0.         0.5347913
  0.         1.2704797  0.         1.4250482  0.         0.44831467
  0.49797642 0.         0.6157704  0.         1.0717989  0.
  0.         0.        ]]",file_transfer
1563285946.763883,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.79474473 0.01925474 0.         0.3404667
  0.         1.3152481  0.         1.7061887  0.         0.76835835
  0.41213334 0.         1.3608999  0.         0.588277   0.
  0.         0.        ]]",file_transfer
1563285946.763885,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9104056  0.16335711 0.         0.3644536
  0.         1.3052706  0.         1.6566424  0.         0.6767831
  0.2566975  0.         1.2043724  0.         0.5995358  0.
  0.         0.        ]]",file_transfer
1563285946.763886,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9182533  0.16221023 0.         0.55578035
  0.         1.1953335  0.         1.514569   0.         0.5657084
  0.4596891  0.         1.12095    0.         0.7522803  0.
  0.         0.        ]]",file_transfer
1563285946.763905,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.763938,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.764018,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8218757  0.21960327 0.         0.39778483
  0.         1.3486392  0.         1.5809107  0.         0.7503159
  0.25502852 0.         1.1822214  0.         0.6039713  0.
  0.         0.        ]]",file_transfer
1563285946.764024,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.8394345  0.20513794 0.         0.41313872
  0.         1.3389218  0.         1.5762254  0.         0.74503577
  0.26746544 0.         1.1827861  0.         0.61410075 0.
  0.         0.        ]]",file_transfer
1563285946.764041,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.89802843 0.11060022 0.         0.28485665
  0.         1.3207444  0.         1.7017373  0.         0.72423244
  0.22773823 0.         1.271978   0.         0.56567675 0.
  0.         0.        ]]",file_transfer
1563285946.764050,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7607314  0.15632463 0.         0.4700932
  0.         1.3221755  0.         1.5437992  0.         0.78741187
  0.4429579  0.         1.2457763  0.         0.66921175 0.
  0.         0.        ]]",file_transfer
1563285946.764061,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.86260885 0.10384645 0.         0.2728384
  0.         1.3332325  0.         1.7125813  0.         0.7488508
  0.23407868 0.         1.2950189  0.         0.5596825  0.
  0.         0.        ]]",file_transfer
1563285946.764075,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9011937  0.13790064 0.         0.23249678
  0.         1.31433    0.         1.7300377  0.         0.6902132
  0.14914617 0.         1.2587103  0.         0.55585426 0.
  0.         0.        ]]",file_transfer
1563285946.764089,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8035997  0.24116667 0.         0.4300586
  0.         1.3548123  0.         1.5412009  0.         0.73752457
  0.25228482 0.         1.1107486  0.         0.62582004 0.
  0.         0.        ]]",file_transfer
1563285946.764092,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.764116,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.764180,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.8044476  0.08192345 0.         0.2537975
  0.         1.3297714  0.         1.7532613  0.         0.7542849
  0.29963875 0.         1.3550533  0.         0.55952    0.
  0.         0.        ]]",file_transfer
1563285946.764288,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.764363,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.764548,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.764683,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.0000000e+00 0.0000000e+00 8.0943894e-01 1.6435273e-03 0.0000000e+00
  2.5392485e-01 0.0000000e+00 1.3322414e+00 0.0000000e+00 1.7743443e+00
  0.0000000e+00 7.7237332e-01 3.3432072e-01 0.0000000e+00 1.3948189e+00
  0.0000000e+00 5.3311783e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00]]",file_transfer
1563285946.764695,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.9318184  0.18897049 0.         0.31756842
  0.         1.3088286  0.         1.6632284  0.         0.6675175
  0.15951073 0.         1.1833358  0.         0.5963821  0.
  0.         0.        ]]",file_transfer
1563285946.764716,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7070467  0.12700023 0.         0.48082536
  0.         1.3317068  0.         1.5507077  0.         0.81369644
  0.5017701  0.         1.2814535  0.         0.66648513 0.
  0.         0.        ]]",file_transfer
1563285946.764726,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8726638  0.2325176  0.         0.45665315
  0.         1.2783663  0.         1.547003   0.         0.6692741
  0.31347433 0.         1.140912   0.         0.69367576 0.
  0.         0.        ]]",file_transfer
1563285946.764734,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",file_transfer
1563285946.764734,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.93501157 0.12381077 0.         0.35595036
  0.         1.2881458  0.         1.6564863  0.         0.6553578
  0.22736941 0.         1.1933597  0.         0.5968579  0.
  0.         0.        ]]",file_transfer
1563285946.764744,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7440105  0.08607285 0.         0.38742882
  0.         1.3502047  0.         1.6383264  0.         0.82280326
  0.4170474  0.         1.3325263  0.         0.6002366  0.
  0.         0.        ]]",file_transfer
1563285946.764768,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.68516535 0.10819083 0.         0.43393663
  0.         1.3712491  0.         1.573003   0.         0.85005224
  0.45397195 0.         1.2728908  0.         0.6274121  0.
  0.         0.        ]]",file_transfer
1563285946.764786,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.7421778  0.2023124  0.         0.33675936
  0.         1.3951685  0.         1.6129904  0.         0.7927533
  0.2799737  0.         1.1630529  0.         0.6134598  0.
  0.         0.        ]]",file_transfer
1563285946.764795,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.80774134 0.19996849 0.         0.46730313
  0.         1.3338732  0.         1.5361218  0.         0.75005007
  0.33407393 0.         1.1691961  0.         0.6393029  0.
  0.         0.        ]]",file_transfer
1563285946.764800,1563285946.421604,No,10.113.1.150,10.115.1.123,45280,"[[0.         0.         0.81178546 0.03866915 0.         0.39828974
  0.         1.2753837  0.         1.6554968  0.         0.7186999
  0.4560666  0.         1.3171862  0.         0.6414302  0.
  0.         0.        ]]",file_transfer
1563285946.764804,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.57116497 0.         0.15215808 0.
  0.39745274 1.3501598  0.         1.2122908  0.         0.27867216
  0.41153526 0.         0.61507857 0.         1.1487986  0.
  0.         0.        ]]",file_transfer
1563285946.764821,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.8350142  0.21543494 0.         0.66813684
  0.         1.1791469  0.         1.4125093  0.         0.58612436
  0.57772946 0.         1.0871577  0.         0.8537718  0.
  0.         0.        ]]",file_transfer
1563285946.764822,1563285946.421604,No,10.115.1.123,10.113.1.150,22,"[[0.         0.         0.79158264 0.0694022  0.         0.42936897
  0.         1.2772988  0.         1.6265178  0.         0.7258359
  0.47599584 0.         1.2986852  0.         0.66566366 0.
  0.         0.        ]]",file_transfer
